122	260047.2069	3681176.232
123	260047.1662	3681176.431
124	260047.1223	3681176.628
125	260047.0751	3681176.824
126	260047.0223	3681177.018
127	260046.9661	3681177.212
128	260046.9054	3681177.405
129	260046.8413	3681177.595
130	260046.7721	3681177.785
131	260046.6994	3681177.973
132	260046.6221	3681178.16
133	260046.5413	3681178.344
134	260046.4559	3681178.526
135	260046.3672	3681178.707
136	260046.274	3681178.886
137	260046.1778	3681179.062
138	260046.077	3681179.236
139	260045.9721	3681179.408
140	260045.8643	3681179.579
141	260045.7526	3681179.746
142	260045.6374	3681179.91
143	260045.518	3681180.073
144	260045.3954	3681180.233
145	260045.2702	3681180.39
146	260045.1406	3681180.543
147	260045.0082	3681180.694
148	260044.8729	3681180.843
149	260044.7339	3681180.988
150	260044.5917	3681181.131
151	260044.4454	3681181.271
152	260044.2973	3681181.407
153	260044.1468	3681181.54
154	260043.9924	3681181.669
155	260043.8347	3681181.795
156	260043.6752	3681181.918
157	260043.5139	3681182.037
158	260043.3491	3681182.152
159	260043.1824	3681182.264
160	260043.0131	3681182.372
161	260042.842	3681182.476
162	260042.6677	3681182.577
163	260042.4906	3681182.674
164	260042.3128	3681182.767
165	260042.1333	3681182.856
166	260041.9517	3681182.941
167	260041.7669	3681183.022
168	260041.5819	3681183.099
169	260041.3951	3681183.172
170	260041.2073	3681183.241
171	260041.0173	3681183.306
172	260040.8257	3681183.367
173	260040.6336	3681183.424
174	260040.4404	3681183.476
175	260040.246	3681183.523
176	260040.0503	3681183.567
177	260039.8537	3681183.607
178	260039.6557	3681183.642
179	260039.455	3681183.673
180	260039.2558	3681183.701
181	260039.0569	3681183.723
182	260038.8574	3681183.74
183	260038.6567	3681183.755
184	260038.4559	3681183.763
185	260038.2558	3681183.768
186	260038.0553	3681183.769
187	260037.8549	3681183.765
188	260037.6549	3681183.757
189	260037.4552	3681183.745
190	260037.255	3681183.728
191	260037.0555	3681183.706
192	260036.8559	3681183.681
193	260036.6577	3681183.651
194	260036.4603	3681183.617
195	260036.2622	3681183.579
196	260036.0658	3681183.536
197	260035.8714	3681183.488
198	260035.677	3681183.437
199	260035.4843	3681183.382
200	260035.2922	3681183.322
201	260035.102	3681183.258
202	260034.915	3681183.185
203	260034.7316	3681183.104
204	260034.5524	3681183.013
205	260034.3775	3681182.914
206	260034.2084	3681182.806
207	260034.0437	3681182.689
208	260033.8855	3681182.566
209	260033.7337	3681182.434
210	260033.5885	3681182.295
211	260033.4499	3681182.15
212	260033.3183	3681181.997
213	260033.1938	3681181.837
214	260033.0783	3681181.672
215	260032.9664	3681181.503
216	260032.8551	3681181.333
217	260032.744	3681181.163
218	260032.6333	3681180.994
219	260032.523	3681180.826
220	260032.412	3681180.656
221	260032.3014	3681180.487
222	260032.1904	3681180.318
223	260032.0798	3681180.149
224	260031.9689	3681179.979
225	260031.8585	3681179.811
226	260031.7479	3681179.642
227	260031.637	3681179.472
228	260031.5259	3681179.303
229	260031.4156	3681179.134
230	260031.3052	3681178.966
231	260031.1948	3681178.797
232	260031.0844	3681178.629
233	260030.9742	3681178.46
234	260030.8633	3681178.291
235	260030.7527	3681178.122
236	260030.6424	3681177.953
237	260030.5318	3681177.784
238	260030.4216	3681177.616
239	260030.3111	3681177.447
240	260030.2006	3681177.279
241	260030.09	3681177.11
242	260029.9795	3681176.941
243	260029.8692	3681176.772
244	260029.7591	3681176.604
245	260029.6487	3681176.436
246	260029.5381	3681176.267
247	260029.4275	3681176.098
248	260029.3169	3681175.929
249	260029.2066	3681175.76
250	260029.0965	3681175.592
251	260028.9864	3681175.424
252	260028.8762	3681175.256
253	260028.7662	3681175.088
254	260028.6561	3681174.92
255	260028.5458	3681174.751
256	260028.4357	3681174.583
257	260028.3255	3681174.415
258	260028.2153	3681174.246
259	260028.1052	3681174.078
260	260027.9952	3681173.91
261	260027.8852	3681173.742
262	260027.7752	3681173.574
263	260027.6653	3681173.406
264	260027.5553	3681173.238
265	260027.4453	3681173.07
266	260027.3353	3681172.902
267	260027.2252	3681172.734
268	260027.1153	3681172.566
269	260027.0055	3681172.398
270	260026.8955	3681172.23
271	260026.7855	3681172.063
272	260026.6757	3681171.895
273	260026.5657	3681171.727
274	260026.4559	3681171.559
275	260026.346	3681171.391
276	260026.2362	3681171.224
277	260026.1263	3681171.056
278	260026.0163	3681170.888
279	260025.9065	3681170.72
280	260025.7965	3681170.552
281	260025.6866	3681170.384
282	260025.5766	3681170.216
283	260025.4667	3681170.048
284	260025.3566	3681169.88
285	260025.2468	3681169.713
286	260025.1368	3681169.545
287	260025.0267	3681169.377
288	260024.9169	3681169.209
289	260024.8071	3681169.041
290	260024.697	3681168.873
291	260024.5868	3681168.705
292	260024.4768	3681168.537
293	260024.3666	3681168.369
294	260024.2565	3681168.201
295	260024.1463	3681168.032
296	260024.0362	3681167.864
297	260023.9258	3681167.696
298	260023.8154	3681167.527
299	260023.7051	3681167.359
300	260023.5948	3681167.19
301	260023.4844	3681167.022
302	260023.3743	3681166.854
303	260023.264	3681166.685
304	260023.1537	3681166.517
305	260023.0435	3681166.348
306	260022.933	3681166.18
307	260022.8229	3681166.012
308	260022.7128	3681165.844
309	260022.6021	3681165.674
310	260022.4916	3681165.506
311	260022.3814	3681165.337
312	260022.271	3681165.169
313	260022.1604	3681165
314	260022.0497	3681164.831
315	260021.939	3681164.662
316	260021.8285	3681164.493
317	260021.7181	3681164.325
318	260021.6073	3681164.155
319	260021.497	3681163.987
320	260021.3862	3681163.818
321	260021.2752	3681163.648
322	260021.1649	3681163.48
323	260021.0544	3681163.311
324	260020.9439	3681163.142
325	260020.8335	3681162.974
326	260020.723	3681162.805
327	260020.6128	3681162.637
328	260020.5018	3681162.467
329	260020.391	3681162.298
330	260020.2806	3681162.13
331	260020.1695	3681161.96
332	260020.0589	3681161.791
333	260019.9477	3681161.621
334	260019.8371	3681161.452
335	260019.726	3681161.283
336	260019.6156	3681161.114
337	260019.5048	3681160.945
338	260019.3936	3681160.775
339	260019.2833	3681160.607
340	260019.1725	3681160.438
341	260019.0607	3681160.268
342	260018.9498	3681160.101
343	260018.839	3681159.933
344	260018.728	3681159.765
345	260018.6173	3681159.597
346	260018.5065	3681159.429
347	260018.396	3681159.262
348	260018.2851	3681159.095
349	260018.1741	3681158.927
350	260018.0628	3681158.759
351	260017.9519	3681158.591
352	260017.8409	3681158.424
353	260017.7291	3681158.255
354	260017.6187	3681158.086
355	260017.5146	3681157.914
356	260017.4157	3681157.739
357	260017.3234	3681157.56
358	260017.2383	3681157.376
359	260017.161	3681157.19
360	260017.09	3681157.002
361	260017.0268	3681156.811
362	260016.9701	3681156.618
363	260016.9205	3681156.422
364	260016.8783	3681156.225
365	260016.8443	3681156.026
366	260016.8173	3681155.826
367	260016.7979	3681155.626
368	260016.786	3681155.426
369	260016.7821	3681155.224
370	260016.7854	3681155.022
371	260016.7961	3681154.82
372	260016.8147	3681154.619
373	260016.8406	3681154.42
374	260016.8741	3681154.222
375	260016.9157	3681154.024
376	260016.9644	3681153.828
377	260017.0195	3681153.634
378	260017.0827	3681153.443
379	260017.1528	3681153.255
380	260017.2299	3681153.068
381	260017.3145	3681152.885
382	260017.4062	3681152.704
383	260017.504	3681152.528
384	260017.6077	3681152.355
385	260017.7215	3681152.19
386	260017.8463	3681152.031
387	260017.9708	3681151.873
388	260018.0956	3681151.714
389	260018.2201	3681151.556
390	260018.3448	3681151.398
391	260018.47	3681151.239
392	260018.5947	3681151.08
393	260018.7191	3681150.922
394	260018.8439	3681150.764
395	260018.9686	3681150.606
396	260019.0933	3681150.447
397	260019.2178	3681150.289
398	260019.3423	3681150.131
399	260019.4666	3681149.973
400	260019.5909	3681149.815
401	260019.7151	3681149.657
402	260019.8391	3681149.5
403	260019.9633	3681149.342
404	260020.0872	3681149.184
405	260020.2113	3681149.027
406	260020.3353	3681148.869
407	260020.4595	3681148.712
408	260020.5835	3681148.554
409	260020.7077	3681148.397
410	260020.8322	3681148.239
411	260020.9567	3681148.081
412	260021.0809	3681147.923
413	260021.2052	3681147.765
414	260021.3296	3681147.607
415	260021.454	3681147.449
416	260021.5784	3681147.291
417	260021.7034	3681147.133
418	260021.8279	3681146.975
419	260021.9528	3681146.816
420	260022.0773	3681146.658
421	260022.2027	3681146.499
422	260022.3273	3681146.341
423	260022.4529	3681146.181
424	260022.5776	3681146.023
425	260022.711	3681145.872
426	260022.8581	3681145.734
427	260023.0157	3681145.609
428	260023.1827	3681145.497
429	260023.358	3681145.4
430	260023.542	3681145.318
431	260023.731	3681145.252
432	260023.9246	3681145.2
433	260024.1217	3681145.165
434	260024.321	3681145.147
435	260024.5227	3681145.145
436	260024.7233	3681145.16
437	260024.9216	3681145.192
438	260025.1164	3681145.24
439	260025.3068	3681145.303
440	260025.492	3681145.383
441	260025.669	3681145.477
442	260025.8371	3681145.587
443	260025.997	3681145.709
444	260026.1456	3681145.843
445	260026.282	3681145.992
446	260026.395	3681146.159
447	260026.5082	3681146.326
448	260026.6214	3681146.494
449	260026.7344	3681146.661
450	260026.8473	3681146.828
451	260026.9609	3681146.996
452	260027.074	3681147.163
453	260027.1877	3681147.331
454	260027.3006	3681147.498
455	260027.4138	3681147.666
456	260027.527	3681147.833
457	260027.64	3681148
458	260027.7529	3681148.167
459	260027.8661	3681148.335
460	260027.9787	3681148.501
461	260028.0915	3681148.668
462	260028.204	3681148.835
463	260028.317	3681149.002
464	260028.4301	3681149.169
465	260028.5431	3681149.336
466	260028.6558	3681149.503
467	260028.7685	3681149.669
468	260028.881	3681149.836
469	260028.9936	3681150.002
470	260029.1065	3681150.169
471	260029.2193	3681150.336
472	260029.3317	3681150.503
473	260029.4444	3681150.669
474	260029.5568	3681150.835
475	260029.6696	3681151.002
476	260029.7822	3681151.169
477	260029.8946	3681151.335
478	260030.0072	3681151.502
479	260030.1196	3681151.668
480	260030.2322	3681151.834
481	260030.3448	3681152.001
482	260030.4573	3681152.167
483	260030.5696	3681152.334
484	260030.682	3681152.5
485	260030.7945	3681152.666
486	260030.9067	3681152.832
487	260031.0191	3681152.998
488	260031.1315	3681153.164
489	260031.2438	3681153.33
490	260031.3561	3681153.497
491	260031.4685	3681153.663
492	260031.581	3681153.829
493	260031.6936	3681153.996
494	260031.8062	3681154.162
495	260031.9186	3681154.328
496	260032.0311	3681154.495
497	260032.1435	3681154.661
498	260032.256	3681154.827
499	260032.3686	3681154.994
500	260032.4813	3681155.16
501	260032.5938	3681155.327
502	260032.7065	3681155.493
503	260032.819	3681155.66
504	260032.9316	3681155.826
505	260033.0444	3681155.993
506	260033.1571	3681156.159
507	260033.2701	3681156.326
508	260033.383	3681156.493
509	260033.4956	3681156.66
510	260033.6081	3681156.826
511	260033.7213	3681156.994
512	260033.8341	3681157.16
513	260033.947	3681157.327
514	260034.0598	3681157.494
515	260034.1732	3681157.662
516	260034.2862	3681157.829
517	260034.3995	3681157.996
518	260034.5129	3681158.164
519	260034.6262	3681158.332
520	260034.7393	3681158.499
521	260034.8522	3681158.666
522	260034.9655	3681158.833
523	260035.0792	3681159.001
524	260035.1922	3681159.168
525	260035.3055	3681159.336
526	260035.4188	3681159.503
527	260035.5321	3681159.671
528	260035.646	3681159.838
529	260035.7683	3681160
530	260035.8929	3681160.158
531	260036.0199	3681160.313
532	260036.1495	3681160.467
533	260036.2812	3681160.618
534	260036.4149	3681160.769
535	260036.5509	3681160.918
536	260036.6885	3681161.064
537	260036.8289	3681161.208
538	260036.9714	3681161.35
539	260037.1162	3681161.491
540	260037.2626	3681161.629
541	260037.4104	3681161.765
542	260037.5599	3681161.899
543	260037.7114	3681162.03
544	260037.8653	3681162.16
545	260038.0213	3681162.287
546	260038.1792	3681162.413
547	260038.3377	3681162.536
548	260038.4984	3681162.656
549	260038.6607	3681162.774
550	260038.8255	3681162.89
551	260038.991	3681163.004
552	260039.1586	3681163.115
553	260039.3271	3681163.224
554	260039.4972	3681163.33
555	260039.6692	3681163.433
556	260039.8427	3681163.535
557	260040.0178	3681163.634
558	260040.1942	3681163.73
559	260040.3713	3681163.824
560	260040.5499	3681163.915
561	260040.731	3681164.004
562	260040.9127	3681164.091
563	260041.0951	3681164.174
564	260041.2784	3681164.255
565	260041.4633	3681164.334
566	260041.6495	3681164.409
567	260041.8377	3681164.483
568	260042.0262	3681164.554
569	260042.2149	3681164.621
570	260042.4046	3681164.686
571	260042.5951	3681164.748
572	260042.7874	3681164.808
573	260042.981	3681164.865
574	260043.1741	3681164.919
575	260043.368	3681164.97
576	260043.5623	3681165.018
577	260043.7573	3681165.064
578	260043.9531	3681165.107
579	260044.1507	3681165.148
580	260044.3476	3681165.185
581	260044.5449	3681165.22
582	260044.7429	3681165.251
583	260044.942	3681165.28
584	260045.1408	3681165.306
585	260045.3397	3681165.33
586	260045.5388	3681165.35
587	260045.7384	3681165.367
588	260045.9388	3681165.382
589	260046.14	3681165.395
590	260046.3408	3681165.404
591	260046.5415	3681165.409
592	260046.7415	3681165.413
593	260046.9418	3681165.413
594	260047.1428	3681165.411
595	260047.3429	3681165.406
596	260047.5438	3681165.398
597	260047.7444	3681165.387
598	260047.9441	3681165.373
599	260048.1443	3681165.356
600	260048.344	3681165.338
601	260048.5434	3681165.315
602	260048.7422	3681165.289
603	260048.9402	3681165.261
604	260049.1385	3681165.231
605	260049.3369	3681165.198
606	260049.5339	3681165.161
607	260049.731	3681165.122
608	260049.9266	3681165.08
609	260050.122	3681165.035
610	260050.3172	3681164.987
611	260050.5119	3681164.937
612	260050.708	3681164.884
613	260050.9013	3681164.827
614	260051.0932	3681164.768
615	260051.2837	3681164.707
616	260051.4744	3681164.643
617	260051.6637	3681164.576
618	260051.8528	3681164.507
619	260052.0404	3681164.434
620	260052.2261	3681164.359
621	260052.4109	3681164.282
622	260052.5953	3681164.202
623	260052.7785	3681164.12
624	260052.9609	3681164.034
625	260053.141	3681163.945
626	260053.3196	3681163.855
627	260053.4975	3681163.762
628	260053.6745	3681163.667
629	260053.8506	3681163.569
630	260054.024	3681163.468
631	260054.1965	3681163.364
632	260054.3668	3681163.259
633	260054.5362	3681163.152
634	260054.7049	3681163.041
635	260054.8713	3681162.929
636	260055.0362	3681162.813
637	260055.1988	3681162.695
638	260055.3599	3681162.575
639	260055.5203	3681162.453
640	260055.6784	3681162.33
641	260055.8256	3681162.193
642	260055.9601	3681162.044
643	260056.0895	3681161.89
644	260056.2124	3681161.731
645	260056.3293	3681161.566
646	260056.4401	3681161.398
647	260056.5438	3681161.226
648	260056.641	3681161.05
649	260056.7319	3681160.871
650	260056.8162	3681160.686
651	260056.8927	3681160.499
652	260056.9621	3681160.311
653	260057.0245	3681160.12
654	260057.0795	3681159.926
655	260057.1276	3681159.729
656	260057.1676	3681159.531
657	260057.1998	3681159.332
658	260057.2252	3681159.133
659	260057.2427	3681158.933
660	260057.252	3681158.731
661	260057.2538	3681158.528
662	260057.2481	3681158.326
663	260057.2346	3681158.125
664	260057.2139	3681157.925
665	260057.1849	3681157.726
666	260057.1488	3681157.527
667	260057.1044	3681157.33
668	260057.0536	3681157.135
669	260056.9948	3681156.943
670	260056.9289	3681156.752
671	260056.8555	3681156.564
672	260056.7643	3681156.385
673	260056.6719	3681156.205
674	260056.5791	3681156.024
675	260056.4866	3681155.843
676	260056.3945	3681155.664
677	260056.3021	3681155.484
678	260056.2093	3681155.303
679	260056.117	3681155.123
680	260056.0245	3681154.943
681	260055.9319	3681154.762
682	260055.8398	3681154.583
683	260055.7477	3681154.404
684	260055.6556	3681154.224
685	260055.5635	3681154.044
686	260055.4715	3681153.865
687	260055.3789	3681153.685
688	260055.2865	3681153.505
689	260055.1944	3681153.325
690	260055.102	3681153.145
691	260055.0099	3681152.966
692	260054.9177	3681152.786
693	260054.8253	3681152.606
694	260054.733	3681152.426
695	260054.6407	3681152.246
696	260054.5486	3681152.067
697	260054.4567	3681151.888
698	260054.3646	3681151.708
699	260054.2724	3681151.528
700	260054.1801	3681151.349
701	260054.088	3681151.169
702	260053.996	3681150.99
703	260053.9039	3681150.81
704	260053.8118	3681150.631
705	260053.7198	3681150.451
706	260053.628	3681150.273
707	260053.5361	3681150.094
708	260053.4443	3681149.915
709	260053.3524	3681149.735
710	260053.2604	3681149.556
711	260053.1687	3681149.377
712	260053.0769	3681149.199
713	260052.9852	3681149.02
714	260052.8936	3681148.841
715	260052.8017	3681148.662
716	260052.7099	3681148.483
717	260052.6183	3681148.305
718	260052.5267	3681148.126
719	260052.4351	3681147.948
720	260052.3434	3681147.769
721	260052.2518	3681147.591
722	260052.1601	3681147.412
723	260052.0684	3681147.233
724	260051.9769	3681147.055
725	260051.8853	3681146.876
726	260051.7937	3681146.698
727	260051.702	3681146.519
728	260051.6103	3681146.341
729	260051.5187	3681146.162
730	260051.427	3681145.983
731	260051.3354	3681145.805
732	260051.2439	3681145.627
733	260051.1524	3681145.448
734	260051.0607	3681145.27
735	260050.9689	3681145.091
736	260050.8772	3681144.912
737	260050.7856	3681144.734
738	260050.694	3681144.555
739	260050.6022	3681144.377
740	260050.5105	3681144.198
741	260050.4187	3681144.019
742	260050.3268	3681143.84
743	260050.2351	3681143.661
744	260050.1435	3681143.483
745	260050.0518	3681143.304
746	260049.9601	3681143.126
747	260049.8684	3681142.947
748	260049.7764	3681142.768
749	260049.6846	3681142.589
750	260049.5925	3681142.409
751	260049.5007	3681142.23
752	260049.4088	3681142.051
753	260049.317	3681141.873
754	260049.225	3681141.693
755	260049.133	3681141.514
756	260049.0411	3681141.335
757	260048.9489	3681141.155
758	260048.857	3681140.976
759	260048.7651	3681140.797
760	260048.6732	3681140.618
761	260048.581	3681140.439
762	260048.489	3681140.259
763	260048.3968	3681140.08
764	260048.3045	3681139.9
765	260048.2121	3681139.72
766	260048.1198	3681139.54
767	260048.0276	3681139.361
768	260047.9356	3681139.181
769	260047.8432	3681139.001
770	260047.7513	3681138.822
771	260047.659	3681138.643
772	260047.5666	3681138.462
773	260047.4741	3681138.282
774	260047.3814	3681138.102
775	260047.2888	3681137.921
776	260047.1961	3681137.741
777	260047.1036	3681137.56
778	260047.0112	3681137.38
779	260046.919	3681137.201
780	260046.8263	3681137.02
781	260046.7338	3681136.84
782	260046.6418	3681136.661
783	260046.5492	3681136.48
784	260046.4572	3681136.301
785	260046.3647	3681136.121
786	260046.272	3681135.94
